"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","2009","9.4","91","91","       124","        52",,,"        28","       185","        95","        70","         2","-20",,,"2.02","90","9655",,,"9655",,,,,,,,,,,"23.28",,"39.0","47.5","30.6","       280","       290",,,"48.1","62.0",
"USC00208680","WATERSMEET, MI US","46.2778","-89.1742","484.6","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205050","MANCHESTER, MI US","42.1508","-84.0236","294.1","2009",,,,"       137","        77","       66","        16",,,"        44","       128","         4",,"11","5.8","1.21","94",,,,,,,,,,,,,,,"33.89","45.8",,"58.0",,,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","2009","5.8","238","238","       152","        61",,,"        11","       158","        70","       108","         2","-9",,,"1.65","95","7614",,,"7614",,,,,,,,,,,"26.13",,"44.4","53.6","35.2","       300","       260",,,"33.1","48.1",
"US1MIBR0003","MIDDLEVILLE 4.3 SSE, MI US","42.653203","-85.440492","238.4","2009",,,,"       140","        87",,,,,,,,,,,"2.45",,,,,,,,,,,,,,,,"45.63",,,,,,,,,,,
"USC00201818","CORUNNA 2 NE, MI US","42.9986","-84.0744","232.3","2009",,,,"       143","        65","       67","        18",,,,,,,"10","3.5","3.41",,,,,,,,,,,,,,,,"36.95","39.6",,,,,,,,,,
"USR0000MELK","ELKHORN MICHIGAN, MI US","45.9536","-86.4053","219.5","2009",,,,,,,,,,,,,,,,,,"8823",,,"8823",,,,,,,,,,,,,,,,,,,,,,
"USW00094871","BENTON HARBOR, MI US","42.12894","-86.41518","195.4","2009","7.4","333","333","       165","        85",,,"         9","       135","        55","       116","         2","-17",,,"2.88","93","6750",,,"6750",,,,,,,,,,,"36.85",,"47.5","56.7","38.3","       260","       260",,,"40.0","55.0",
"USC00200842","BLISSFIELD 1 NNE, MI US","41.84","-83.8608","210.3","2009",,"341","341","       140","        75","       50","        10","        19","       148","        61","       125","         4","-20","9","4.5","2.50","92","7039",,,"7039",,,,,,,,,,,"35.62","23.0","46.5","56.9","36.1",,,,,,,
"USC00201017","BROOKLYN 2 ENE, MI US","42.1128","-84.2097","304.8","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205065","MANISTEE 3 SE, MI US","44.2113","-86.2938","204.2","2009",,"263","263","       145","        95",,,"         3","       139","        59","       105","         2","-3",,,"1.81","92",,,,,,,,,,,,,,,"40.42",,"46.0","54.6","37.4",,,,,,,
"USC00206158","OLD MISSION 3 SSW, MI US","44.9215","-85.5161","199.9","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207364","SAULT STE MARIE, MI US","46.4866","-84.4089","192.0","2009",,"114","114","       169","        86","      133","        33","        48","       186","        89","        79","         0","-25","26","7.5","1.27","89","9623",,,"9623",,,,,,,,,,,"30.66","100.7","39.2","49.3","29.1",,,,,,,
"US1MIMR0004","MONROE 3.0 S, MI US","41.872635","-83.380939","182.3","2009",,,,"       127","        74",,,,,,,,,,,"2.17",,,,,,,,,,,,,,,,"35.05",,,,,,,,,,,
"USC00204090","IRON MTN KINGSFORD WWTP, MI US","45.7858","-88.0841","326.4","2009",,"190","190","       119","        59","      105","        24","        50","       182","        80","       107","         2","-24","20","10.5","1.42","93",,,,,,,,,,,,,,,"26.54","64.4","40.9","52.0","29.8",,,,,,,
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","2009",,,,,,,,,,"        71","        99","         1",,,,,"94",,,,,,,,,,,,,,,"32.20",,,"53.5",,,,,,,,
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","2009",,"253","253","       129","        81","       97","        17","        14","       170","        61","       118","         2","-14","28","9.9","1.96","96","7623",,,"7623",,,,,,,,,,,"40.35","71.4","44.9","55.9","33.9",,,,,,,
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","2009","8.1","324","324","       144","        64","       68","        17","        12","       147","        63","       111","         2","-19","11","3.2","3.89","91","7256",,,"7256",,,,,,,,,,,"35.44","47.1","46.3","56.0","36.6","       240","       270",,,"36.0","51.0",
"USC00200497","BARAGA 7 NW, MI US","46.8208","-88.6064","198.7","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","2009",,"211","211","       127","        68","       89","        18","        17","       168","        65","       113","         2","-11","16","7.0","1.75","95","7833",,,"7833",,,,,,,,,,,"33.52","38.9","44.2","55.3","33.2",,,,,,,
"USC00201343","CASEVILLE, MI US","43.9416","-83.2669","181.4","2009",,"324","324","       119","        79","       58","        16","        11","       129","        64","       114","         2","-11","20","7.0","1.71","93","7121",,,"7121",,,,,,,,,,,"34.51","39.4","46.2","54.9","37.5",,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","2009",,"202","202","       159","        83","      113","        36","        11","       139","        72","        82","         1","-8","25","13.0","2.03","90","7809",,,"7809",,,,,,,,,,,"30.61","132.4","44.0","51.2","36.7",,,,,,,
"USC00205822","NEWPORT 4 SSE, MI US","41.9497","-83.28","176.2","2009",,"501","501","       129","        64","       47","         9","         6","       122","        46","       130","         4","-12","15","5.8","2.08","93",,,,,,,,,,,,,,,"30.61","36.3","48.9","58.1","39.8",,,,,,,
"USC00208779","WEST BLOOMFIELD, MI US","42.5413","-83.343","271.3","2009",,,,,,"       64",,,,,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","2009",,"181","181",,,"      118","        37","        26","       174","        82","        90","         2","-14","19","10.8",,"94","8732",,,"8732",,,,,,,,,,,,"119.5","41.6","50.9","32.3",,,,,,,
"USC00203099","GAYLORD 9 SSW, MI US","44.90715","-84.71891","447.4","2009",,"160","160","       161","        89","      114","        38","        18","       170","        86","        87","         1","-13","20","9.1","1.44","93","8763",,,"8763",,,,,,,,,,,"35.07","130.0","41.4","50.2","32.7",,,,,,,
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","2009","6.9","405","405","       143","        75",,,"        11","       136","        60","       126","         4","-16",,,"2.40","93","6797",,,"6797",,,,,,,,,,,"33.00",,"47.7","57.3","38.1","       310","       250",,,"38.0","61.1",
"USC00205276","MCMILLAN 2 S, MI US","46.3023","-85.6888","251.5","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2009","8.1","363","363","       141","        66","       66","        17","         9","       137","        64","       119","         3","-10","10","4.4","2.12","93","7027",,,"7027",,,,,,,,,,,"38.15","44.9","47.0","56.3","37.8","       220","       230",,,"40.0","53.0",
"USW00094898","PORT HOPE, MI US","44.021772","-82.792932","180.0","2009","6.9","208","208","       151","        62",,,"         4","       123","        64","        79","         0","-6",,,"2.21","88","7284",,,"7284",,,,,,,,,,,"29.61",,"45.8","52.4","39.2","       110","       240",,,"38.0","46.1",
"US1MIOK0013","PLEASANT RIDGE 0.5 WNW, MI US","42.472465","-83.153615","200.3","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.59",,,,,,,,,,,
"USC00207690","SOUTH HAVEN, MI US","42.4014","-86.2826","179.8","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.4",,,,,,,,,,
"USC00205390","MERRILL 1 N, MI US","43.4155","-83.2894","203.6","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094899","COPPER HARBOR, MI US","47.467386","-87.875032","185.0","2009","8.9","91","91","       143","        51",,,"        12","       147","        85","        48","         0","-13",,,"1.37","88","8864",,,"8864",,,,,,,,,,,"23.83",,"40.9","47.4","34.4","       360","        50",,,"45.0","53.9",
"USC00202328","DURAND WWTP, MI US","42.9269","-83.9894","234.7","2009",,"381","381","       149","        70","       57","        10","        12","       146","        61","       121","         4","-12","13","4.5","3.49","93","7145",,,"7145",,,,,,,,,,,"38.81","32.5","46.6","56.8","36.4",,,,,,,
"USW00094893","IRON MOUNTAIN FORD AIRPORT, MI US","45.81339","-88.11292","343.2","2009","6.3","135","135","       117","        40",,,"        44","       193","        81","       108","         2","-23",,,"1.32","93","9244",,,"9244",,,,,,,,,,,"17.40",,"40.2","51.7","28.7","       310","       300",,,"36.0","47.0",
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","2009",,"182","182","       147","        64","      107","        29","        15","       137","        77","        67","         1","-6","16","10.0","1.63","91","8489",,,"8489",,,,,,,,,,,"26.63","93.9","42.4","49.0","35.8",,,,,,,
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","2009",,"284","284","       160","        85",,"        24","        10","       149","        62","       118","         3","-14",,"4.0","1.58","93","7196",,,"7196",,,,,,,,,,,"37.29","51.1","46.1","55.8","36.3",,,,,,,
"USC00200146","ALMA, MI US","43.38686","-84.64818","221.9","2009",,"312","312","       149","        66","       75","        10","        10","       154","        67","       116","         3","-6","7","4.5","3.40","95","7418",,,"7418",,,,,,,,,,,"34.80","27.4","45.8","55.6","36.0",,,,,,,
"USC00201238","CAPAC 2 N, MI US","43.048","-82.9238","248.4","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","2009",,"684","684","       151","        90","       71","        33","         4","       112","        51","       140","         8","-9","21","9.0","2.17","95","6113",,,"6113",,,,,,,,,,,"43.06","92.0","50.5","59.6","41.4",,,,,,,
"USC00206007","NORTHPORT 2 W, MI US","45.1322","-85.6472","227.4","2009",,"171","171","       152","        77","      117","        37","         6","       135","        76","        75","         0","-6","17","12.0","2.01","86","7488",,,"7488",,,,,,,,,,,"28.92","110.4","43.8","51.3","36.3",,,,,,,
"USR0000MSEN","SENEY MICHIGAN, MI US","46.2403","-85.9428","221.3","2009",,"113","113",,,,,"        37","       180","        80","        82","         0","-20",,,,"88","8984",,,"8984",,,,,,,,,,,,,"40.7","50.8","30.6",,,,,,,
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","2009",,"153","153","       159","        78","      112","        34","        33","       177","        72","       108","         1","-20","18","8.0","1.53","95","8512",,,"8512",,,,,,,,,,,"34.24","72.8","42.2","53.3","31.1",,,,,,,
"USC00206012","NW MICHIGAN RESEARCH FARM, MI US","44.883","-85.6752","249.9","2009",,"280","280","       154","        79","      107","        52","         4","       131","        76","        94","         2","-3","18","8.0","1.39","92","7519",,,"7519",,,,,,,,,,,"29.85","125.1","45.1","52.5","37.8",,,,,,,
"USC00207222","SAGINAW NUMBER 3, MI US","43.4122","-83.9561","182.9","2009",,,,"       126","        70","       64","         9",,,,,,,"13","4.1","2.07",,,,,,,,,,,,,,,,"34.06","29.0",,,,,,,,,,
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","2009","8.7","362","362","       150","        75","       72","        25","         5","       129","        58","       108","         1","-4","22","14.8","1.73","92","6845",,,"6845",,,,,,,,,,,"38.22","98.5","47.4","55.4","39.3","       280","       260",,,"38.9","61.1",
"US1MIJC0011","JACKSON 3.2 W, MI US","42.240611","-84.466918","304.2","2009",,,,"       159","        75",,,,,,,,,,,"2.23",,,,,,,,,,,,,,,,"34.66",,,,,,,,,,,
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","2009","6.7","122","122","       135","        64",,,"        40","       196","        79","        95","         2","-28",,,"2.46","93","9171",,,"9171",,,,,,,,,,,"24.05",,"40.2","51.7","28.7","       290","       230",,,"38.9","53.9",
"USC00207225","SAGINAW 5 W, MI US","43.4172","-84.0641","179.8","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.52",,,,,,,,,,,
"USC00205168","MARLETTE, MI US","43.3308","-83.0663","249.9","2009",,,,,,,,,,,,,,,,,,"7305",,,"7305",,,,,,,,,,,,,,,,,,,,,,
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","2009",,"279","279","       152","        83","       75","        24","        11","       149","        64","       122","         3","-13","15","6.0","1.99","93","7205",,,"7205",,,,,,,,,,,"41.70","76.0","46.1","56.4","35.9",,,,,,,
"USC00204078","IONIA 2 SSW, MI US","42.953","-85.0777","245.4","2009",,"303","303","       139","        70","       78","        17","         9","       147","        68","       117","         3","-10","10","4.2","1.92","91","7374",,,"7374",,,,,,,,,,,"33.15","45.4","45.9","55.2","36.6",,,,,,,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","2009","8.7","331","331","       129","        57",,"        15","        11","       140","        65","       113","         2","-11",,"4.8","1.91","93","7277",,,"7277",,,,,,,,,,,"28.76","42.6","46.4","55.6","37.2","       260","       260",,,"38.0","52.1",
"USC00201361","CASS CITY 1 SSW, MI US","43.5861","-83.1805","212.8","2009",,"211","211","       136","        73",,"        13","        19","       164","        64","       109","         2","-20",,"4.5","1.52","91","7584",,,"7584",,,,,,,,,,,"32.67","37.4","44.6","55.1","34.1",,,,,,,
"USC00202691","FARMINGTON, MI US","42.4669","-83.3625","219.5","2009",,,,,,"       52","        11",,,,,,,"11","5.8",,,"7028",,,"7028",,,,,,,,,,,,"36.1",,,,,,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","2009","6.7","104","104","       166","        81","      133","        33","        28","       165","        89","        69","         0","-18","26","8.8","1.10","88","9056",,,"9056",,,,,,,,,,,"28.50","101.2","40.7","49.0","32.4","       230","       280",,,"36.9","55.9",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22393","-83.73983","250.6","2009","6.9","326","326","       161","        65",,,"        15","       149","        59","       128","         4","-19",,,"1.18","94","7102",,,"7102",,,,,,,,,,,"30.26",,"46.7","57.8","35.5","       240","       320",,,"36.9","79.0",
"USC00200758","BEULAH 7 SSW, MI US","44.5316","-86.1311","235.6","2009",,"233","233","       158","        85","      104","        25","         7","       150","        66","       112","         1","-5","21","7.2","2.20","90","7492",,,"7492",,,,,,,,,,,"34.83","88.2","44.9","53.9","35.8",,,,,,,
"USW00004847","ADRIAN LENAWEE CO AIRPORT, MI US","41.86784","-84.07946","244.1","2009","7.4","457","457","       130","        60",,,"        11","       126","        57","       129","         4","-18",,,"2.70","94","6690",,,"6690",,,,,,,,,,,"28.26",,"48.0","57.6","38.4","       260","       270",,,"36.9","51.0",
"USC00200197","AMASA 1 W, MI US","46.2347","-88.4544","448.1","2009",,"98","98","        99","        57",,"        22","        54","       193","        82","        94","         1","-32",,"7.0","1.28","90","9777",,,"9777",,,,,,,,,,,"22.95","63.9","38.0","50.0","26.0",,,,,,,
"USC00203585","HARBOR BEACH 1 SSE, MI US","43.8322","-82.6427","181.4","2009",,,,,,,,,,,,,,,,,,"7947",,,"7947",,,,,,,,,,,,,,,,,,,,,,
"USC00207820","STANDISH 4 NE, MI US","44.0126","-83.8977","187.5","2009",,"196","196","       108","        69","       68","        12","        18","       169","        68","       106","         1","-18","13","4.0","1.45","95","7832",,,"7832",,,,,,,,,,,"29.92","34.5","43.9","54.8","33.0",,,,,,,
"USC00205406","MICHIGAMME 3 WNW, MI US","46.5453","-88.18","521.2","2009",,,,"       148","        66","      155","        36",,,,,,,"22","9.5","2.29",,,,,,,,,,,,,,,,"26.61","104.4",,,,,,,,,,
"USC00202016","DEARBORN NUMBER 2, MI US","42.3469","-83.1736","184.4","2009",,"531","531","       144","        76","       52","         9","         3","       126","        46","       135","         7","-10","10","4.8","3.70","95","6345",,,"6345",,,,,,,,,,,"35.05","28.7","49.1","59.2","39.1",,,,,,,
"USC00207277","ST JAMES 4 SSW BEAVER ISLAND, MI US","45.6911","-85.5463","204.8","2009",,"140","140","       108","        81","      126","        23","        12","       153","        76","        76","         0","-11","23","9.1","1.44","89","8167",,,"8167",,,,,,,,,,,"30.68","86.5","42.7","50.6","34.8",,,,,,,
"USC00202381","EAST JORDAN, MI US","45.15179","-85.1324","178.9","2009",,"229","229","       136","        72","      114","        38","        21","       156","        58","       122","         7","-25","24","10.3","1.86","94","7347",,,"7347",,,,,,,,,,,"27.12","137.2","44.4","55.7","33.1",,,,,,,
"USC00205097","MAPLE CITY 1 E, MI US","44.855","-85.8352","243.5","2009",,,,,,"      113",,,,,,,,"23",,,,"7570",,,"7570",,,,,,,,,,,,,,,,,,,,,,
"USC00206982","RICHMOND 4 NNW, MI US","42.8783","-82.7958","233.2","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00201052","BROWN CITY, MI US","43.2172","-82.9905","246.9","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206184","ONAWAY 4 N, MI US","45.4108","-84.2233","227.1","2009",,"210","210","       152","        84","      110","        29","        24","       169","        76","       112","         3","-21","18","11.0","3.74","95","8183",,,"8183",,,,,,,,,,,"31.61","111.1","43.1","53.7","32.6",,,,,,,
"USC00204320","KENT CITY 2 SW, MI US","43.1994","-85.7717","256.0","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207274","ST IGNACE MACKINAC B, MI US","45.8488","-84.7227","181.4","2009",,,,,,,,,,,,,,,,,,"7977",,,"7977",,,,,,,,,,,,,,,,,,,,,,
"USC00205892","NILES, MI US","41.8405","-86.2658","198.1","2009",,,,"       154","       106","       59","        24",,,,,,,"16","5.0","1.91",,,,,,,,,,,,,,,,"43.57","58.9",,,,,,,,,,
"USC00207275","ST. IGNACE, MI US","45.8608","-84.7196","201.5","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000MMIO","MIO MICHIGAN, MI US","44.6761","-84.1283","320.0","2009",,"139","139",,,,,"        33","       183","        73","       107","         2","-23",,,,"97","8673",,,"8673",,,,,,,,,,,,,"41.8","53.5","30.2",,,,,,,
"USC00206060","NUNICA 4 W, MI US","43.0975","-86.0894","192.0","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004839","HOLLAND TULIP CITY AIRPORT, MI US","42.74634","-86.09677","206.5","2009","7.8","482","482","       147","        77",,,"         6","       114","        50","       129","         4","-4",,,"7.14","93","6353",,,"6353",,,,,,,,,,,"47.19",,"49.1","57.7","40.5","       230","       330",,,"40.9","78.1",
"USC00205533","MIO WWTP, MI US","44.6466","-84.1158","316.1","2009",,"206","206","       152","        73","      111","        15","        37","       184","        72","       114","         3","-22","14","8.0","1.30","96","8512",,,"8512",,,,,,,,,,,"30.27","55.4","42.4","54.3","30.6",,,,,,,
"USC00200089","ALBERTA FORD FOR CENTER, MI US","46.6448","-88.4812","399.3","2009",,"150","150",,,,,"        41","       186","        92","        81","         0","-24",,,,"89","9654",,,"9654",,,,,,,,,,,,,"39.2","48.6","29.7",,,,,,,
"USC00201178","CADILLAC 9 AND 10 NEWS, MI US","44.21138","-85.40865","415.4","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00201299","CARO WWTP, MI US","43.4838","-83.3919","210.3","2009",,"284","284","       135","        78","       53","        17","        11","       154","        64","       115","         4","-16","12","4.0","2.60","93","7278",,,"7278",,,,,,,,,,,"35.49","31.4","45.7","56.1","35.3",,,,,,,
"USC00206507","PETOSKEY, MI US","45.3725","-84.9766","182.6","2009",,"161","161","       155","        82",,"        44","        14","       144","        77","        67","         1","-11",,"14.0","1.23","90","8035",,,"8035",,,,,,,,,,,"31.76","152.1","43.0","50.3","35.6",,,,,,,
"USC00208249","TRAVERSE CITY MUNSON, MI US","44.7607","-85.6443","193.5","2009",,"248","248","       175","        90","      109","        34","        10","       154","        71","        99","         1","-5","18","10.0","1.18","93","7906",,,"7906",,,,,,,,,,,"35.48","107.7","44.1","52.7","35.5",,,,,,,
"USC00208800","WEST BRANCH 3 SE, MI US","44.2541","-84.2011","269.7","2009",,"165","165","       142","        67","       93","        15","        32","       181","        75","       104","         2","-16","15","7.8","1.41","95","8538",,,"8538",,,,,,,,,,,"32.85","44.1","42.4","53.5","31.4",,,,,,,
"USC00208920","WHITEFISH POINT, MI US","46.7475","-84.9857","189.6","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206510","PETOSKEY NCMC, MI US","45.3613","-84.9512","228.0","2009",,"135","135","       165","        79","      106","        39","        21","       163","        80","        77","         1","-18","17","12.2","1.50","90","8539",,,"8539",,,,,,,,,,,"33.03","129.6","41.9","50.8","32.9",,,,,,,
"USC00202395","EAST LANSING 4 S, MI US","42.67417","-84.485","268.2","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIGR0001","BRECKENRIDGE 0.2 ESE, MI US","43.40691757","-84.4745636","223.1","2009",,,,"       130","        59",,,,,,,,,,,"2.84",,,,,,,,,,,,,,,,"28.13",,,,,,,,,,,
"USC00200094","ALBION, MI US","42.24941","-84.7732","285.0","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205662","CENTRAL MICHIGAN UNIVERSITY, MI US","43.5859","-84.7694","242.3","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207280","SAINT JOHNS, MI US","43.0113","-84.5541","226.5","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","42.8821","-85.52297","240.3","2009","8.7","437","437","       147","        81","       72","        23","         7","       124","        62","       122","         3","-8","12","7.2","3.15","96","6707",,,"6707",,,,,,,,,,,"42.88","76.4","48.0","56.9","39.1","       260","       190",,,"42.9","53.9",
"USC00202598","ENGADINE MDOT, MI US","46.128","-85.5696","208.8","2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208345","TWIN LAKES, MI US","46.88306","-88.86083","367.6","2009",,"102","102","       161","        99",,"        69","        45","       197","        97","        78","         0","-28",,"17.0","1.86","89",,,,,,,,,,,,,,,"41.79","280.4","38.1","48.1","28.1",,,,,,,
"USC00205073","MANISTIQUE WWTP, MI US","45.9512","-86.2513","182.9","2009",,"74","74","       117","        64","      106","        26","        27","       163","        81","        58","         0","-11","19","7.0","1.33","81","8845",,,"8845",,,,,,,,,,,"26.81","73.1","40.7","48.9","32.6",,,,,,,
"USC00206840","RAPID RIVER 4 SSE, MI US","45.8727","-86.9496","182.3","2009",,,,"       120","        59",,"        17",,,,,,,,"6.0","1.96",,,,,,,,,,,,,,,,"24.57","49.5",,,,,,,,,,
